0.025655, -0.286177, 0.027943, 
-0.008946, -0.284698, 0.027943, 
-0.033788, -0.279671, 0.027943, 
-0.056856, -0.268433, 0.027943, 
-0.07046, -0.258082, 0.027943, 
-0.081107, -0.246548, 0.027943, 
-0.090275, -0.234127, 0.027943, 
-0.037042, -0.159896, 0.027943, 
-0.024916, -0.166994, 0.027943, 
-0.02462, -0.184147, 0.027943, 
-0.020184, -0.199821, 0.027943, 
-0.011016, -0.215791, 0.027943, 
0.002588, -0.229099, 0.027943, 
0.020036, -0.241816, 0.027943, 
0.038964, -0.248027, 0.027943, 
0.066763, -0.248618, 0.027943, 
0.091014, -0.242703, 0.027943, 
0.114969, -0.230578, 0.027943, 
0.130052, -0.216087, 0.027943, 
0.147205, -0.196568, 0.027943, 
0.161696, -0.170838, 0.027943, 
0.174708, -0.135941, 0.027943, 
0.180328, -0.106367, 0.027943, 
0.183876, -0.077089, 0.027943, 
0.184172, -0.043078, 0.027943, 
0.179736, -0.014983, 0.027943, 
0.172934, 0.008676, 0.027943, 
0.160513, 0.035588, 0.027943, 
0.146317, 0.05422, 0.027943, 
0.129756, 0.070781, 0.027943, 
0.110533, 0.083794, 0.027943, 
0.084212, 0.096511, 0.027943, 
0.060257, 0.105087, 0.027943, 
0.034823, 0.108636, 0.027943, 
-0.060405, 0.108341, 0.027943, 
-0.060405, 0.146195, 0.027943, 
-0.034971, 0.1459, 0.027943, 
-0.010721, 0.149744, 0.027943, 
0.01767, 0.157729, 0.027943, 
0.042808, 0.169263, 0.027943, 
0.072816, 0.189886, 0.027943, 
0.090746, 0.208515, 0.027943, 
0.104059, 0.229229, 0.027943, 
0.111764, 0.249211, 0.027943, 
0.118592, 0.26933, 0.027943, 
0.123634, 0.295385, 0.027943, 
0.121543, 0.32944, 0.027943, 
0.117546, 0.351346, 0.027943, 
0.110801, 0.364503, 0.027943, 
0.102159, 0.383089, 0.027943, 
0.090619, 0.398014, 0.027943, 
0.075526, 0.410997, 0.027943, 
0.058026, 0.422516, 0.027943, 
0.042307, 0.428871, 0.027943, 
0.023302, 0.431857, 0.027943, 
0.00117, 0.432841, 0.027943, 
-0.016631, 0.429134, 0.027943, 
-0.039289, 0.423672, 0.027943, 
-0.057179, 0.413978, 0.027943, 
-0.074665, 0.399807, 0.027943, 
-0.088453, 0.382316, 0.027943, 
-0.097534, 0.367321, 0.027943, 
-0.108611, 0.341337, 0.027943, 
-0.1184, 0.308395, 0.027943, 
-0.126139, 0.263049, 0.027943, 
-0.132028, 0.217263, 0.027943, 
-0.134117, 0.078744, 0.027943, 
-0.131592, -0.218209, 0.027943, 
-0.122652, -0.451308, 0.027943, 
-0.204135, -0.488759, 0.027943, 
-0.216556, -0.472198, 0.027943, 
-0.213303, -0.277009, 0.027943, 
-0.213007, -0.179415, 0.027943, 
-0.211824, -0.069991, 0.027943, 
-0.210937, -0.003745, 0.027943, 
-0.208867, 0.07433, 0.027943, 
-0.206797, 0.13614, 0.027943, 
-0.20236, 0.196471, 0.027943, 
-0.197037, 0.242311, 0.027943, 
-0.190235, 0.278391, 0.027943, 
-0.17811, 0.320682, 0.027943, 
-0.158591, 0.35972, 0.027943, 
-0.132566, 0.396096, 0.027943, 
-0.09826, 0.430697, 0.027943, 
-0.058039, 0.455835, 0.027943, 
-0.011904, 0.473284, 0.027943, 
0.03157, 0.480973, 0.027943, 
0.072087, 0.482156, 0.027943, 
0.104322, 0.475354, 0.027943, 
0.12946, 0.464116, 0.027943, 
0.146613, 0.453765, 0.027943, 
0.162287, 0.440161, 0.027943, 
0.176779, 0.4236, 0.027943, 
0.1892, 0.404672, 0.027943, 
0.197776, 0.383379, 0.027943, 
0.204282, 0.35765, 0.027943, 
0.204874, 0.317429, 0.027943, 
0.198368, 0.290221, 0.027943, 
0.190383, 0.269519, 0.027943, 
0.179736, 0.247043, 0.027943, 
0.16347, 0.222201, 0.027943, 
0.138037, 0.194105, 0.027943, 
0.121771, 0.181093, 0.027943, 
0.102252, 0.16808, 0.027943, 
0.081846, 0.15625, 0.027943, 
0.072678, 0.153293, 0.027943, 
0.072382, 0.139689, 0.027943, 
0.094563, 0.136732, 0.027943, 
0.128573, 0.132591, 0.027943, 
0.170864, 0.120762, 0.027943, 
0.202508, 0.103313, 0.027943, 
0.219365, 0.087934, 0.027943, 
0.237405, 0.065162, 0.027943, 
0.251305, 0.041799, 0.027943, 
0.261952, 0.016661, 0.027943, 
0.268162, -0.004928, 0.027943, 
0.27319, -0.02356, 0.027943, 
0.274373, -0.046332, 0.027943, 
0.274077, -0.072653, 0.027943, 
0.27112, -0.097199, 0.027943, 
0.263431, -0.126182, 0.027943, 
0.252784, -0.152207, 0.027943, 
0.238884, -0.17764, 0.027943, 
0.220253, -0.200708, 0.027943, 
0.200734, -0.220227, 0.027943, 
0.166724, -0.245365, 0.027943, 
0.134784, -0.261039, 0.027943, 
0.102844, -0.272573, 0.027943, 
0.072974, -0.280262, 0.027943, 
0.025655, -0.286177, 0.027943, 
-0.008946, -0.284698, 0.027943, 
-0.033788, -0.279671, 0.027943, 
-0.056856, -0.268433, 0.027943, 
-0.07046, -0.258082, 0.027943, 
-0.081107, -0.246548, 0.027943, 
-0.090275, -0.234127, 0.027943, 
-0.037042, -0.159896, 0.027943, 
-0.024916, -0.166994, 0.027943, 
-0.02462, -0.184147, 0.027943, 
-0.020184, -0.199821, 0.027943, 
-0.011016, -0.215791, 0.027943, 
0.002588, -0.229099, 0.027943, 
0.020036, -0.241816, 0.027943, 
0.038964, -0.248027, 0.027943, 
0.066763, -0.248618, 0.027943, 
0.091014, -0.242703, 0.027943, 
0.114969, -0.230578, 0.027943, 
0.130052, -0.216087, 0.027943, 
0.147205, -0.196568, 0.027943, 
0.161696, -0.170838, 0.027943, 
0.174708, -0.135941, 0.027943, 
0.180328, -0.106367, 0.027943, 
0.183876, -0.077089, 0.027943, 
0.184172, -0.043078, 0.027943, 
0.179736, -0.014983, 0.027943, 
0.172934, 0.008676, 0.027943, 
0.160513, 0.035588, 0.027943, 
0.146317, 0.05422, 0.027943, 
0.129756, 0.070781, 0.027943, 
0.110533, 0.083794, 0.027943, 
0.084212, 0.096511, 0.027943, 
0.060257, 0.105087, 0.027943, 
0.034823, 0.108636, 0.027943, 
-0.060405, 0.108341, 0.027943, 
-0.060405, 0.146195, 0.027943, 
-0.034971, 0.1459, 0.027943, 
-0.010721, 0.149744, 0.027943, 
0.01767, 0.157729, 0.027943, 
0.042808, 0.169263, 0.027943, 
0.072816, 0.189886, 0.027943, 
0.090746, 0.208515, 0.027943, 
0.104059, 0.229229, 0.027943, 
0.111764, 0.249211, 0.027943, 
0.118592, 0.26933, 0.027943, 
0.123634, 0.295385, 0.027943, 
0.121543, 0.32944, 0.027943, 
0.117546, 0.351346, 0.027943, 
0.110801, 0.364503, 0.027943, 
0.102159, 0.383089, 0.027943, 
0.090619, 0.398014, 0.027943, 
0.075526, 0.410997, 0.027943, 
0.058026, 0.422516, 0.027943, 
0.042307, 0.428871, 0.027943, 
0.023302, 0.431857, 0.027943, 
0.00117, 0.432841, 0.027943, 
-0.016631, 0.429134, 0.027943, 
-0.039289, 0.423672, 0.027943, 
-0.057179, 0.413978, 0.027943, 
-0.074665, 0.399807, 0.027943, 
-0.088453, 0.382316, 0.027943, 
-0.097534, 0.367321, 0.027943, 
-0.108611, 0.341337, 0.027943, 
-0.1184, 0.308395, 0.027943, 
-0.126139, 0.263049, 0.027943, 
-0.132028, 0.217263, 0.027943, 
-0.134117, 0.078744, 0.027943, 
-0.131592, -0.218209, 0.027943, 
-0.122652, -0.451308, 0.027943, 
-0.204135, -0.488759, 0.027943, 
-0.216556, -0.472198, 0.027943, 
-0.213303, -0.277009, 0.027943, 
-0.213007, -0.179415, 0.027943, 
-0.211824, -0.069991, 0.027943, 
-0.210937, -0.003745, 0.027943, 
-0.208867, 0.07433, 0.027943, 
-0.206797, 0.13614, 0.027943, 
-0.20236, 0.196471, 0.027943, 
-0.197037, 0.242311, 0.027943, 
-0.190235, 0.278391, 0.027943, 
-0.17811, 0.320682, 0.027943, 
-0.158591, 0.35972, 0.027943, 
-0.132566, 0.396096, 0.027943, 
-0.09826, 0.430697, 0.027943, 
-0.058039, 0.455835, 0.027943, 
-0.011904, 0.473284, 0.027943, 
0.03157, 0.480973, 0.027943, 
0.072087, 0.482156, 0.027943, 
0.104322, 0.475354, 0.027943, 
0.12946, 0.464116, 0.027943, 
0.146613, 0.453765, 0.027943, 
0.162287, 0.440161, 0.027943, 
0.176779, 0.4236, 0.027943, 
0.1892, 0.404672, 0.027943, 
0.197776, 0.383379, 0.027943, 
0.204282, 0.35765, 0.027943, 
0.204874, 0.317429, 0.027943, 
0.198368, 0.290221, 0.027943, 
0.190383, 0.269519, 0.027943, 
0.179736, 0.247043, 0.027943, 
0.16347, 0.222201, 0.027943, 
0.138037, 0.194105, 0.027943, 
0.121771, 0.181093, 0.027943, 
0.102252, 0.16808, 0.027943, 
0.081846, 0.15625, 0.027943, 
0.072678, 0.153293, 0.027943, 
0.072382, 0.139689, 0.027943, 
0.094563, 0.136732, 0.027943, 
0.128573, 0.132591, 0.027943, 
0.170864, 0.120762, 0.027943, 
0.202508, 0.103313, 0.027943, 
0.219365, 0.087934, 0.027943, 
0.237405, 0.065162, 0.027943, 
0.251305, 0.041799, 0.027943, 
0.261952, 0.016661, 0.027943, 
0.268162, -0.004928, 0.027943, 
0.27319, -0.02356, 0.027943, 
0.274373, -0.046332, 0.027943, 
0.274077, -0.072653, 0.027943, 
0.27112, -0.097199, 0.027943, 
0.263431, -0.126182, 0.027943, 
0.252784, -0.152207, 0.027943, 
0.238884, -0.17764, 0.027943, 
0.220253, -0.200708, 0.027943, 
0.200734, -0.220227, 0.027943, 
0.166724, -0.245365, 0.027943, 
0.134784, -0.261039, 0.027943, 
0.102844, -0.272573, 0.027943, 
0.072974, -0.280262, 0.027943, 
0.025655, -0.286177, 0.027943, 
-0.008946, -0.284698, 0.027943, 
-0.033788, -0.279671, 0.027943, 
-0.056856, -0.268433, 0.027943, 
-0.07046, -0.258082, 0.027943, 
-0.081107, -0.246548, 0.027943, 
-0.090275, -0.234127, 0.027943, 
-0.037042, -0.159896, 0.027943, 
-0.024916, -0.166994, 0.027943, 
-0.02462, -0.184147, 0.027943, 
-0.020184, -0.199821, 0.027943, 
-0.011016, -0.215791, 0.027943, 
0.002588, -0.229099, 0.027943, 
0.020036, -0.241816, 0.027943, 
0.038964, -0.248027, 0.027943, 
0.066763, -0.248618, 0.027943, 
0.091014, -0.242703, 0.027943, 
0.114969, -0.230578, 0.027943, 
0.130052, -0.216087, 0.027943, 
0.147205, -0.196568, 0.027943, 
0.161696, -0.170838, 0.027943, 
0.174708, -0.135941, 0.027943, 
0.180328, -0.106367, 0.027943, 
0.183876, -0.077089, 0.027943, 
0.184172, -0.043078, 0.027943, 
0.179736, -0.014983, 0.027943, 
0.172934, 0.008676, 0.027943, 
0.160513, 0.035588, 0.027943, 
0.146317, 0.05422, 0.027943, 
0.129756, 0.070781, 0.027943, 
0.110533, 0.083794, 0.027943, 
0.084212, 0.096511, 0.027943, 
0.060257, 0.105087, 0.027943, 
0.034823, 0.108636, 0.027943, 
-0.060405, 0.108341, 0.027943, 
-0.060405, 0.146195, 0.027943, 
-0.034971, 0.1459, 0.027943, 
-0.010721, 0.149744, 0.027943, 
0.01767, 0.157729, 0.027943, 
0.042808, 0.169263, 0.027943, 
0.072816, 0.189886, 0.027943, 
0.090746, 0.208515, 0.027943, 
0.104059, 0.229229, 0.027943, 
0.111764, 0.249211, 0.027943, 
0.118592, 0.26933, 0.027943, 
0.123634, 0.295385, 0.027943, 
0.121543, 0.32944, 0.027943, 
0.117546, 0.351346, 0.027943, 
0.110801, 0.364503, 0.027943, 
0.102159, 0.383089, 0.027943, 
0.090619, 0.398014, 0.027943, 
0.075526, 0.410997, 0.027943, 
0.058026, 0.422516, 0.027943, 
0.042307, 0.428871, 0.027943, 
0.023302, 0.431857, 0.027943, 
0.00117, 0.432841, 0.027943, 
-0.016631, 0.429134, 0.027943, 
-0.039289, 0.423672, 0.027943, 
-0.057179, 0.413978, 0.027943, 
-0.074665, 0.399807, 0.027943, 
-0.088453, 0.382316, 0.027943, 
-0.097534, 0.367321, 0.027943, 
-0.108611, 0.341337, 0.027943, 
-0.1184, 0.308395, 0.027943, 
-0.126139, 0.263049, 0.027943, 
-0.132028, 0.217263, 0.027943, 
-0.134117, 0.078744, 0.027943, 
-0.131592, -0.218209, 0.027943, 
-0.122652, -0.451308, 0.027943, 
0.104322, 0.475354, -0.029529, 
0.058026, 0.422516, -0.029529, 
0.072087, 0.482156, -0.029529, 
0.162287, 0.440161, -0.029529, 
0.176779, 0.4236, -0.029529, 
0.102159, 0.383089, -0.029529, 
0.12946, 0.464116, -0.029529, 
0.075526, 0.410997, -0.029529, 
0.104322, 0.475354, -0.029529, 
0.00117, 0.432841, -0.029529, 
-0.011904, 0.473284, -0.029529, 
0.03157, 0.480973, -0.029529, 
0.042307, 0.428871, -0.029529, 
0.023302, 0.431857, -0.029529, 
0.03157, 0.480973, -0.029529, 
-0.058039, 0.455835, -0.029529, 
-0.039289, 0.423672, -0.029529, 
-0.057179, 0.413978, -0.029529, 
0.002588, -0.229099, -0.029529, 
0.020036, -0.241816, -0.029529, 
-0.008946, -0.284698, -0.029529, 
-0.058039, 0.455835, -0.029529, 
-0.016631, 0.429134, -0.029529, 
-0.039289, 0.423672, -0.029529, 
0.023302, 0.431857, -0.029529, 
0.00117, 0.432841, -0.029529, 
0.03157, 0.480973, -0.029529, 
0.146613, 0.453765, -0.029529, 
0.090619, 0.398014, -0.029529, 
0.12946, 0.464116, -0.029529, 
-0.011904, 0.473284, -0.029529, 
0.00117, 0.432841, -0.029529, 
-0.016631, 0.429134, -0.029529, 
0.090619, 0.398014, -0.029529, 
0.075526, 0.410997, -0.029529, 
0.12946, 0.464116, -0.029529, 
-0.09826, 0.430697, -0.029529, 
-0.058039, 0.455835, -0.029529, 
-0.057179, 0.413978, -0.029529, 
0.197776, 0.383379, -0.029529, 
0.204282, 0.35765, -0.029529, 
0.117546, 0.351346, -0.029529, 
0.058026, 0.422516, -0.029529, 
0.042307, 0.428871, -0.029529, 
0.072087, 0.482156, -0.029529, 
-0.09826, 0.430697, -0.029529, 
-0.057179, 0.413978, -0.029529, 
-0.074665, 0.399807, -0.029529, 
0.219365, 0.087934, -0.029529, 
0.160513, 0.035588, -0.029529, 
0.202508, 0.103313, -0.029529, 
0.1892, 0.404672, -0.029529, 
0.110801, 0.364503, -0.029529, 
0.176779, 0.4236, -0.029529, 
0.134784, -0.261039, -0.029529, 
0.114969, -0.230578, -0.029529, 
0.130052, -0.216087, -0.029529, 
0.102844, -0.272573, -0.029529, 
0.091014, -0.242703, -0.029529, 
0.114969, -0.230578, -0.029529, 
0.172934, 0.008676, -0.029529, 
0.160513, 0.035588, -0.029529, 
0.237405, 0.065162, -0.029529, 
-0.132566, 0.396096, -0.029529, 
-0.09826, 0.430697, -0.029529, 
-0.088453, 0.382316, -0.029529, 
0.110801, 0.364503, -0.029529, 
0.102159, 0.383089, -0.029529, 
0.176779, 0.4236, -0.029529, 
-0.088453, 0.382316, -0.029529, 
-0.097534, 0.367321, -0.029529, 
-0.132566, 0.396096, -0.029529, 
0.042808, 0.169263, -0.029529, 
0.072382, 0.139689, -0.029529, 
0.034823, 0.108636, -0.029529, 
0.161696, -0.170838, -0.029529, 
0.220253, -0.200708, -0.029529, 
0.200734, -0.220227, -0.029529, 
0.042808, 0.169263, -0.029529, 
0.072678, 0.153293, -0.029529, 
0.072382, 0.139689, -0.029529, 
-0.158591, 0.35972, -0.029529, 
-0.097534, 0.367321, -0.029529, 
-0.108611, 0.341337, -0.029529, 
0.110801, 0.364503, -0.029529, 
0.1892, 0.404672, -0.029529, 
0.117546, 0.351346, -0.029529, 
-0.108611, 0.341337, -0.029529, 
-0.1184, 0.308395, -0.029529, 
-0.158591, 0.35972, -0.029529, 
0.204874, 0.317429, -0.029529, 
0.121543, 0.32944, -0.029529, 
0.204282, 0.35765, -0.029529, 
0.16347, 0.222201, -0.029529, 
0.111764, 0.249211, -0.029529, 
0.118592, 0.26933, -0.029529, 
-0.09826, 0.430697, -0.029529, 
-0.074665, 0.399807, -0.029529, 
-0.088453, 0.382316, -0.029529, 
0.123634, 0.295385, -0.029529, 
0.121543, 0.32944, -0.029529, 
0.204874, 0.317429, -0.029529, 
-0.1184, 0.308395, -0.029529, 
-0.126139, 0.263049, -0.029529, 
-0.17811, 0.320682, -0.029529, 
0.123634, 0.295385, -0.029529, 
0.204874, 0.317429, -0.029529, 
0.198368, 0.290221, -0.029529, 
0.1892, 0.404672, -0.029529, 
0.197776, 0.383379, -0.029529, 
0.117546, 0.351346, -0.029529, 
0.198368, 0.290221, -0.029529, 
0.190383, 0.269519, -0.029529, 
0.123634, 0.295385, -0.029529, 
0.090746, 0.208515, -0.029529, 
0.121771, 0.181093, -0.029529, 
0.102252, 0.16808, -0.029529, 
-0.197037, 0.242311, -0.029529, 
-0.190235, 0.278391, -0.029529, 
-0.126139, 0.263049, -0.029529, 
0.118592, 0.26933, -0.029529, 
0.190383, 0.269519, -0.029529, 
0.179736, 0.247043, -0.029529, 
0.179736, 0.247043, -0.029529, 
0.16347, 0.222201, -0.029529, 
0.118592, 0.26933, -0.029529, 
-0.197037, 0.242311, -0.029529, 
-0.126139, 0.263049, -0.029529, 
-0.132028, 0.217263, -0.029529, 
0.184172, -0.043078, -0.029529, 
0.179736, -0.014983, -0.029529, 
0.268162, -0.004928, -0.029529, 
-0.02462, -0.184147, -0.029529, 
-0.090275, -0.234127, -0.029529, 
-0.037042, -0.159896, -0.029529, 
-0.20236, 0.196471, -0.029529, 
-0.197037, 0.242311, -0.029529, 
-0.132028, 0.217263, -0.029529, 
0.16347, 0.222201, -0.029529, 
0.138037, 0.194105, -0.029529, 
0.104059, 0.229229, -0.029529, 
0.01767, 0.157729, -0.029529, 
0.042808, 0.169263, -0.029529, 
0.034823, 0.108636, -0.029529, 
-0.134117, 0.078744, -0.029529, 
-0.206797, 0.13614, -0.029529, 
-0.132028, 0.217263, -0.029529, 
0.138037, 0.194105, -0.029529, 
0.121771, 0.181093, -0.029529, 
0.090746, 0.208515, -0.029529, 
-0.07046, -0.258082, -0.029529, 
-0.011016, -0.215791, -0.029529, 
-0.056856, -0.268433, -0.029529, 
-0.058039, 0.455835, -0.029529, 
-0.011904, 0.473284, -0.029529, 
-0.016631, 0.429134, -0.029529, 
0.072816, 0.189886, -0.029529, 
0.090746, 0.208515, -0.029529, 
0.102252, 0.16808, -0.029529, 
-0.081107, -0.246548, -0.029529, 
-0.090275, -0.234127, -0.029529, 
-0.020184, -0.199821, -0.029529, 
-0.206797, 0.13614, -0.029529, 
-0.20236, 0.196471, -0.029529, 
-0.132028, 0.217263, -0.029529, 
0.081846, 0.15625, -0.029529, 
0.072678, 0.153293, -0.029529, 
0.072816, 0.189886, -0.029529, 
0.072678, 0.153293, -0.029529, 
0.042808, 0.169263, -0.029529, 
0.072816, 0.189886, -0.029529, 
0.179736, -0.014983, -0.029529, 
0.172934, 0.008676, -0.029529, 
0.261952, 0.016661, -0.029529, 
-0.010721, 0.149744, -0.029529, 
0.01767, 0.157729, -0.029529, 
0.034823, 0.108636, -0.029529, 
-0.060405, 0.108341, -0.029529, 
-0.060405, 0.146195, -0.029529, 
-0.034971, 0.1459, -0.029529, 
0.166724, -0.245365, -0.029529, 
0.134784, -0.261039, -0.029529, 
0.130052, -0.216087, -0.029529, 
0.094563, 0.136732, -0.029529, 
0.084212, 0.096511, -0.029529, 
0.072382, 0.139689, -0.029529, 
0.128573, 0.132591, -0.029529, 
0.110533, 0.083794, -0.029529, 
0.094563, 0.136732, -0.029529, 
-0.208867, 0.07433, -0.029529, 
-0.206797, 0.13614, -0.029529, 
-0.134117, 0.078744, -0.029529, 
0.170864, 0.120762, -0.029529, 
0.129756, 0.070781, -0.029529, 
0.128573, 0.132591, -0.029529, 
-0.034971, 0.1459, -0.029529, 
-0.010721, 0.149744, -0.029529, 
-0.060405, 0.108341, -0.029529, 
0.146613, 0.453765, -0.029529, 
0.162287, 0.440161, -0.029529, 
0.090619, 0.398014, -0.029529, 
0.060257, 0.105087, -0.029529, 
0.034823, 0.108636, -0.029529, 
0.072382, 0.139689, -0.029529, 
0.072974, -0.280262, -0.029529, 
0.066763, -0.248618, -0.029529, 
0.091014, -0.242703, -0.029529, 
0.075526, 0.410997, -0.029529, 
0.058026, 0.422516, -0.029529, 
0.104322, 0.475354, -0.029529, 
0.16347, 0.222201, -0.029529, 
0.104059, 0.229229, -0.029529, 
0.111764, 0.249211, -0.029529, 
0.147205, -0.196568, -0.029529, 
0.200734, -0.220227, -0.029529, 
0.166724, -0.245365, -0.029529, 
0.237405, 0.065162, -0.029529, 
0.160513, 0.035588, -0.029529, 
0.219365, 0.087934, -0.029529, 
0.252784, -0.152207, -0.029529, 
0.174708, -0.135941, -0.029529, 
0.180328, -0.106367, -0.029529, 
0.102252, 0.16808, -0.029529, 
0.081846, 0.15625, -0.029529, 
0.072816, 0.189886, -0.029529, 
0.121543, 0.32944, -0.029529, 
0.117546, 0.351346, -0.029529, 
0.204282, 0.35765, -0.029529, 
0.251305, 0.041799, -0.029529, 
0.172934, 0.008676, -0.029529, 
0.237405, 0.065162, -0.029529, 
0.072087, 0.482156, -0.029529, 
0.042307, 0.428871, -0.029529, 
0.03157, 0.480973, -0.029529, 
0.261952, 0.016661, -0.029529, 
0.172934, 0.008676, -0.029529, 
0.251305, 0.041799, -0.029529, 
0.274077, -0.072653, -0.029529, 
0.183876, -0.077089, -0.029529, 
0.184172, -0.043078, -0.029529, 
0.268162, -0.004928, -0.029529, 
0.179736, -0.014983, -0.029529, 
0.261952, 0.016661, -0.029529, 
0.129756, 0.070781, -0.029529, 
0.110533, 0.083794, -0.029529, 
0.128573, 0.132591, -0.029529, 
-0.210937, -0.003745, -0.029529, 
-0.134117, 0.078744, -0.029529, 
-0.211824, -0.069991, -0.029529, 
0.27319, -0.02356, -0.029529, 
0.184172, -0.043078, -0.029529, 
0.268162, -0.004928, -0.029529, 
0.110533, 0.083794, -0.029529, 
0.084212, 0.096511, -0.029529, 
0.094563, 0.136732, -0.029529, 
0.184172, -0.043078, -0.029529, 
0.27319, -0.02356, -0.029529, 
0.274373, -0.046332, -0.029529, 
0.274373, -0.046332, -0.029529, 
0.274077, -0.072653, -0.029529, 
0.184172, -0.043078, -0.029529, 
0.160513, 0.035588, -0.029529, 
0.146317, 0.05422, -0.029529, 
0.202508, 0.103313, -0.029529, 
-0.213007, -0.179415, -0.029529, 
-0.211824, -0.069991, -0.029529, 
-0.131592, -0.218209, -0.029529, 
0.183876, -0.077089, -0.029529, 
0.274077, -0.072653, -0.029529, 
0.27112, -0.097199, -0.029529, 
0.180328, -0.106367, -0.029529, 
0.183876, -0.077089, -0.029529, 
0.27112, -0.097199, -0.029529, 
0.180328, -0.106367, -0.029529, 
0.27112, -0.097199, -0.029529, 
0.263431, -0.126182, -0.029529, 
0.263431, -0.126182, -0.029529, 
0.252784, -0.152207, -0.029529, 
0.180328, -0.106367, -0.029529, 
-0.010721, 0.149744, -0.029529, 
0.034823, 0.108636, -0.029529, 
-0.060405, 0.108341, -0.029529, 
0.252784, -0.152207, -0.029529, 
0.238884, -0.17764, -0.029529, 
0.174708, -0.135941, -0.029529, 
-0.126139, 0.263049, -0.029529, 
-0.190235, 0.278391, -0.029529, 
-0.17811, 0.320682, -0.029529, 
-0.024916, -0.166994, -0.029529, 
-0.02462, -0.184147, -0.029529, 
-0.037042, -0.159896, -0.029529, 
0.238884, -0.17764, -0.029529, 
0.161696, -0.170838, -0.029529, 
0.174708, -0.135941, -0.029529, 
0.238884, -0.17764, -0.029529, 
0.220253, -0.200708, -0.029529, 
0.161696, -0.170838, -0.029529, 
-0.097534, 0.367321, -0.029529, 
-0.158591, 0.35972, -0.029529, 
-0.132566, 0.396096, -0.029529, 
-0.213303, -0.277009, -0.029529, 
-0.213007, -0.179415, -0.029529, 
-0.131592, -0.218209, -0.029529, 
-0.090275, -0.234127, -0.029529, 
-0.02462, -0.184147, -0.029529, 
-0.020184, -0.199821, -0.029529, 
0.147205, -0.196568, -0.029529, 
0.161696, -0.170838, -0.029529, 
0.200734, -0.220227, -0.029529, 
-0.011016, -0.215791, -0.029529, 
-0.081107, -0.246548, -0.029529, 
-0.020184, -0.199821, -0.029529, 
0.084212, 0.096511, -0.029529, 
0.060257, 0.105087, -0.029529, 
0.072382, 0.139689, -0.029529, 
-0.1184, 0.308395, -0.029529, 
-0.17811, 0.320682, -0.029529, 
-0.158591, 0.35972, -0.029529, 
0.130052, -0.216087, -0.029529, 
0.147205, -0.196568, -0.029529, 
0.166724, -0.245365, -0.029529, 
-0.213303, -0.277009, -0.029529, 
-0.131592, -0.218209, -0.029529, 
-0.122652, -0.451308, -0.029529, 
-0.134117, 0.078744, -0.029529, 
-0.131592, -0.218209, -0.029529, 
-0.211824, -0.069991, -0.029529, 
0.090619, 0.398014, -0.029529, 
0.162287, 0.440161, -0.029529, 
0.102159, 0.383089, -0.029529, 
0.146317, 0.05422, -0.029529, 
0.129756, 0.070781, -0.029529, 
0.170864, 0.120762, -0.029529, 
0.038964, -0.248027, -0.029529, 
0.066763, -0.248618, -0.029529, 
0.072974, -0.280262, -0.029529, 
0.020036, -0.241816, -0.029529, 
